seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
3129.247401099887,3164.7347137623346,3204.8450685311636,3255.5122189486997,3278.5400838673613,1355.6097085628933,3515.268122887738,3317.4901345996295
1461.7212604446756,3203.6078117989678,3123.0507027106587,3467.0953518932242,3323.1782754559054,2701.781492256942,1276.8514391613528,257.6119478931833
2435.533024339303,1058.7648423743335,1026.7619661236015,3319.217821058865,3270.399286607866,1102.7546127982785,1287.9152060482747,2717.6966356670896
2575.324750639309,1983.9176352042384,3049.4319572656696,1034.0633016466793,282.2658027710753,3137.2613660528114,200.65414314639804,3359.9834785878274
1103.0152720383528,2083.1524630249114,229.96889006736853,1054.8158552441926,2956.593984636611,3037.8508395448407,499.6902904659108,3250.94109606718
575.2390632616391,1597.977857175997,2939.4393151862378,2343.1892425432366,3231.677322548481,318.0800438570139,2480.4762503089964,2871.5274566819094
2999.254020494116,1596.9900466016436,2035.3366349977734,3223.064377470168,452.4609608821004,2049.954471950436,3496.2914060367393,3277.9493740674598
2222.143615009987,244.39168397254838,2978.5061623684996,3098.314742078257,1276.6700625542044,2906.026872409739,3284.1898140020267,420.79644013013416
3389.5498258170574,3223.898925646277,872.3763194980951,3102.9458091259557,3128.494170842728,332.09515924768783,214.77305111962488,3368.6089513237653
2687.496339121174,3246.0865205493565,3252.1024559526268,3130.9331960754516,3003.370006183961,2940.1982184245553,1195.2441476070528,3265.9025484125527
