seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
73.05717468261719,72.55780792236328,73.37333679199219,73.2941665649414,72.94429016113281,73.36070251464844,73.13780212402344,72.38217163085938
