noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,-2.245408948831411,-1.104923967986045,-1.402899769159028,-3.2071320890770045,-1.7511727376170119,-2.1713340130909415,-0.9284326975421449,-1.935115092206204,-2.0575502188466874,-1.4787705609187658
0.1,-2.100314263712357,-1.1923478834737078,-1.311027494794802,-2.0908313902512607,-1.8418536988951488,-2.272264913926858,-1.3814616360077125,-2.004975747810261,-2.463391443340915,-1.704059644520433
0.2,-2.0378076607147024,-1.30659405702413,-1.4212983086474076,-2.8192962836261017,-1.6683574044156715,-2.520360032564292,-1.5757360699341811,-1.4878555385934336,-2.075170359963905,-2.0066671069204594
0.3,-3.26012674924909,-1.6232932758882217,-1.827675278445461,-2.573945344130075,-2.0180901195271863,-2.1244748264444455,-1.115474883735215,-1.7790487036131026,-1.829291607403114,-2.2272952797621186
0.4,-2.8380154504207384,-1.5119075227400203,-2.0592892896502404,-2.459702650024281,-2.1536712502362763,-1.602778430840705,-1.9138332043656228,-2.306486849092307,-2.04094908969571,-1.9468746217512891
0.5,-2.4335688160291418,-1.4582797901183497,-2.1605749017258615,-2.7509821388176965,-1.9786359829859261,-1.4460626769615539,-1.7145990322202411,-2.1194822151340524,-1.9574157004899622,-1.8450441256471186
0.6,-3.441779202880368,-1.6708233942830728,-1.5275093400610826,-2.113850851995463,-1.6697791876140058,-1.3945166188676335,-1.3610605936370035,-1.6731523173633782,-1.4639669331325642,-2.1649918305490656
0.7,-2.2722371507323853,-1.6036823690907447,-1.5148662181427743,-2.2597018034990644,-1.8914368224742415,-1.9233380982887969,-1.6976905404028646,-1.7214500410804512,-2.4085080273736366,-1.9029242967917483
0.8,-3.228474250238178,-1.8234757037144864,-1.9366996757828978,-2.1294281655560283,-2.5471602808248788,-1.4556103593292966,-1.4044807013008311,-1.955314483995077,-1.9305457538384108,-2.0358273722120144
0.9,-2.8799737042527505,-1.7834166939443417,-1.500864423994841,-2.0889992674812836,-1.9899305105518692,-1.725857331603337,-1.4502781682705226,-1.719834243735745,-2.0800681511653027,-1.822576011710011
1.0,-2.717901204950035,-1.495491395925788,-1.574828527325197,-2.327987513019134,-1.8510497396958765,-1.975672958775051,-1.6282827121066892,-1.9090299403603954,-2.127224787157625,-2.3487276980519294
