primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
1.4635957723134287,-0.050670523532746245,1.0032325270045763,-1.2548558552518467,-0.07872622484135282,-0.785055418271419,1.7207764162424712,3.9541355806688316,1.2613874529932922,-1.2676188821614505
