primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
212.7931671142578,189.78817749023438,206.17880249023438,213.8778839111328,198.42343139648438,550.8495483398438,214.94677734375,360.133056640625,214.7122039794922,565.8048095703125
