primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
490.59454345703125,1213.298095703125,1059.560302734375,508.4544982910156,427.20343017578125,823.4176635742188,1010.2843017578125,247.342529296875,436.1051330566406,723.4351806640625
