noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,3276.887451171875,3494.26611328125,3321.19921875,1034.9462890625,1055.2237548828125,3136.984619140625,3242.34814453125,3112.049560546875,3107.32763671875,3159.11767578125
0.1,2870.958251953125,3212.92138671875,3317.807373046875,1057.814697265625,456.142333984375,2065.87353515625,2861.096435546875,3085.5634765625,2936.391845703125,3165.239013671875
0.2,1890.531494140625,2606.457763671875,3317.18603515625,909.0189208984375,324.0011291503906,1665.2242431640625,1509.1376953125,3104.998046875,2600.552734375,2888.845458984375
0.3,1333.8780517578125,1744.2779541015625,3305.78662109375,535.2841186523438,304.1394348144531,1192.788330078125,976.4454345703125,2488.03271484375,1871.9437255859375,2052.13037109375
0.4,1007.3564453125,1535.995849609375,2977.343505859375,256.537841796875,284.79522705078125,1067.918701171875,777.512451171875,2042.484130859375,972.7267456054688,1289.584228515625
0.5,807.6319580078125,1397.9451904296875,2225.627197265625,212.1693115234375,247.7999725341797,892.68994140625,590.1822509765625,1224.30029296875,813.8489379882812,743.768310546875
0.6,755.765869140625,1177.5657958984375,1433.6719970703125,194.76918029785156,249.2784881591797,716.433837890625,508.80426025390625,939.8924560546875,625.2019653320312,751.0518798828125
0.7,631.9276123046875,896.6363525390625,781.0028076171875,191.21731567382812,215.28482055664062,687.1551513671875,414.6651306152344,976.0870361328125,415.17449951171875,553.1107177734375
0.8,488.16571044921875,784.6283569335938,618.9482421875,243.2440185546875,189.31199645996094,595.9080200195312,369.30029296875,679.5975341796875,378.493408203125,511.48779296875
0.9,470.877197265625,658.35400390625,388.4759216308594,139.34466552734375,203.13107299804688,504.21636962890625,360.4844970703125,539.0230102539062,334.7369689941406,457.84014892578125
1.0,441.8421936035156,478.4103088378906,339.14898681640625,116.8830795288086,201.04212951660156,453.62628173828125,336.43865966796875,522.6654052734375,288.6661071777344,418.04376220703125
1.1,381.86279296875,390.60040283203125,370.9786682128906,102.9610824584961,192.73159790039062,347.0664978027344,268.8691101074219,284.53887939453125,241.2539520263672,367.1257019042969
1.2,372.7047119140625,395.61346435546875,305.93145751953125,126.51994323730469,189.91700744628906,374.53558349609375,279.00384521484375,384.0421447753906,215.29605102539062,352.79571533203125
1.3,320.0042724609375,318.84564208984375,254.6455841064453,107.43266296386719,199.20654296875,335.63433837890625,256.6205139160156,303.3434143066406,225.9097442626953,362.15692138671875
1.4,326.85198974609375,289.4810485839844,276.4051818847656,104.4359130859375,173.6857452392578,220.58590698242188,238.5854949951172,231.01937866210938,167.40997314453125,335.55767822265625
1.5,279.8067932128906,294.8966979980469,225.206298828125,88.05986022949219,175.8079376220703,299.3177185058594,206.52481079101562,247.24276733398438,169.4334259033203,334.5784912109375
