noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,1179.589599609375,2441.81201171875,2409.482421875,3909.72998046875,204.6571502685547,845.7967529296875,1881.9140625,2486.515380859375,718.962646484375,1734.1207275390625
0.1,1173.9361572265625,2342.00244140625,2292.2109375,3846.681640625,187.18328857421875,797.9685668945312,1866.479248046875,2649.478759765625,907.9044799804688,1575.960205078125
0.2,1148.788330078125,2078.765625,2284.8720703125,3613.553955078125,181.43768310546875,856.2346801757812,1840.222900390625,2582.929931640625,802.1917114257812,1655.545654296875
0.3,1099.648193359375,1894.12890625,2190.076416015625,3688.333251953125,181.68209838867188,776.9495849609375,1698.9580078125,2301.402099609375,771.0359497070312,1548.1524658203125
0.4,1048.3238525390625,1917.074951171875,2117.9775390625,3369.48876953125,162.4582977294922,692.4967651367188,1601.2164306640625,2160.27880859375,746.8878173828125,1462.9049072265625
0.5,1018.9312744140625,1807.0416259765625,1841.5618896484375,3268.53466796875,147.447265625,610.9422607421875,1581.243896484375,1854.869140625,749.8924560546875,1291.456298828125
0.6,971.8591918945312,1655.1204833984375,1706.3017578125,3058.186767578125,138.77725219726562,435.767333984375,1327.677490234375,1706.4683837890625,441.66412353515625,1405.14208984375
0.7,918.8518676757812,1264.8524169921875,1393.9010009765625,2628.411865234375,98.44609832763672,433.69384765625,1310.552001953125,1204.409912109375,478.2933044433594,1352.251708984375
0.8,840.3387451171875,1179.5330810546875,1360.018310546875,2767.798095703125,104.26313781738281,245.1313934326172,1087.25146484375,1399.3831787109375,445.34320068359375,1190.742431640625
0.9,799.697021484375,743.8030395507812,1220.963623046875,2396.46435546875,96.35206604003906,209.6725311279297,1177.3460693359375,1064.6751708984375,218.4398956298828,1093.3902587890625
1.0,762.7451782226562,870.88232421875,731.7639770507812,2148.158447265625,59.42364501953125,54.917320251464844,854.6242065429688,879.53515625,451.7169494628906,1002.9451293945312
1.1,689.2518920898438,892.2286987304688,856.0701293945312,1952.0355224609375,37.21782302856445,30.063547134399414,825.8870239257812,686.1348876953125,129.40200805664062,833.0636596679688
1.2,631.5787353515625,235.0430450439453,923.7922973632812,1981.021240234375,5.3928728103637695,-67.30778503417969,774.5169677734375,457.56280517578125,82.95625305175781,868.9197998046875
1.3,591.3629150390625,281.6063232421875,557.8603515625,1677.615234375,12.999015808105469,-33.09280014038086,421.9652404785156,484.7417907714844,84.91292572021484,695.9041137695312
1.4,549.130126953125,194.2399139404297,620.8958740234375,1671.546875,-14.796399116516113,-144.6432342529297,382.76190185546875,352.3259582519531,-182.0572509765625,547.3782958984375
1.5,509.36102294921875,127.08394622802734,643.7188720703125,1584.3341064453125,-47.304161071777344,-131.3348846435547,350.5727844238281,299.050537109375,-130.63619995117188,541.7008056640625
