seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
1947.3384575798302,2682.296355144666,1870.4611208337315,2042.7233790502462,1601.0826798037494,3121.5794507513533,3184.73735792046,2259.5260408193603
869.7326052342567,2743.4289236670015,1724.3527683320592,1498.433024107169,2833.0278179187403,562.4694305606145,453.2681945854675,1582.699486519384
504.29514279874957,930.3035059793573,1387.9528966081034,719.9726651696558,1252.4809189496095,3565.268565967469,1218.8696386567622,3582.073102905627
1822.996755914772,1631.0799899637746,438.3259829984995,2866.1723465428536,1004.3853900100826,2096.2302021901514,4217.89726073158,1143.537929655725
1671.5394944070338,1472.8075052332147,1628.96497239437,3052.5081500140363,2377.6596773606584,2964.783326615153,1252.883648091815,3359.803536483326
2281.0711379362906,816.5754803002641,2713.4838303618717,904.2659960570933,1101.4892809552289,2597.8896239181972,3239.215624708955,578.3859554006459
1160.0727671805305,1568.067911426167,1678.848500650892,3749.189464285014,2485.9701822859597,2140.0938301508404,2332.522620385217,2819.6730435500463
2177.9993057846414,1056.2990962160698,491.23170161565866,1181.283883597449,769.3900281045612,1503.942102926575,664.7822577587235,3610.3689812256493
2347.5403787393093,2327.111319083676,1620.6368692442848,3265.748149330487,2439.9480939720847,3680.233819967547,1215.824556265087,2610.675777689386
1331.9176890953763,1153.0741760237788,2749.312707510993,1196.306955933336,527.014952915669,1595.1223607724135,3832.4595115195684,2230.592771981601
