primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
2.7209269679652706,-0.1091132804332992,-1.2963577156578294,-1.1912418898909842,0.6922662922382425,-0.47044039955173844,-2.653877396605911,1.7291240630407163,0.8399469206656345,0.5997929977892139
