primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
680.1110229492188,1519.4700927734375,1225.1177978515625,766.1238403320312,791.8798828125,1600.319091796875,1199.7376708984375,1078.1612548828125,755.4002685546875,257.14508056640625
