primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
168.39955139160156,53.15562057495117,23.467769622802734,163.25527954101562,44.87594223022461,5.907407760620117,174.50257873535156,168.7013702392578,132.94137573242188,182.68838500976562
