primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
14.24835078003824,5.577428867442711,2.6298872730321223,3.39618739030673,13.803358436144183,1.6801770134435714,2.0425075665774584,3.9554544941076477,2.3313432895841215,5.433555942632314
