primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
382.16943359375,53.782508850097656,171.0235595703125,245.7400665283203,151.95721435546875,140.89395141601562,497.60504150390625,7.148473262786865,289.2964172363281,91.2824935913086
