primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
472.49261474609375,2822.80517578125,2690.134521484375,984.7907104492188,509.46917724609375,961.8917236328125,801.2340087890625,740.5956420898438,2911.41064453125,2588.04833984375
