noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,2512.642822265625,1845.6507568359375,2290.26220703125,2001.0072021484375,1868.4105224609375,2165.703125,1479.433349609375,2306.85302734375,2505.118896484375,1325.8094482421875
0.1,2524.3173828125,1803.136474609375,2112.14697265625,1964.271728515625,1830.964599609375,2327.55419921875,1470.453125,2227.32861328125,2493.421630859375,1379.9052734375
0.2,2499.02490234375,1803.794921875,1512.433349609375,1972.043212890625,1863.146484375,2175.80517578125,1507.19873046875,2098.872314453125,2409.488037109375,1450.41259765625
0.3,2525.56298828125,1784.2041015625,1918.8720703125,1890.633056640625,1886.123291015625,2010.8021240234375,1513.5367431640625,2120.48974609375,2551.804931640625,1426.051025390625
0.4,2480.209228515625,1749.4713134765625,1614.508056640625,1939.999755859375,1771.0687255859375,1699.1324462890625,1515.3228759765625,2138.54541015625,2458.97509765625,1499.482421875
0.5,2442.918701171875,1702.565673828125,1453.98828125,1899.3251953125,1862.718505859375,1871.022705078125,1463.71728515625,2120.98095703125,1964.8668212890625,1260.6728515625
0.6,2271.21923828125,1708.720703125,1831.2177734375,1784.5494384765625,1833.635986328125,1949.899658203125,1526.36181640625,2174.751953125,2194.787841796875,1439.4090576171875
0.7,2150.17919921875,1755.873291015625,1633.859619140625,1829.352294921875,1741.844482421875,1969.572509765625,1388.6610107421875,1973.502197265625,2097.50341796875,1396.403076171875
0.8,2077.04736328125,1671.0980224609375,1572.63330078125,1736.670166015625,1627.130859375,1774.3935546875,1336.9075927734375,1735.1962890625,1881.600830078125,1231.9775390625
0.9,2020.825927734375,1556.8026123046875,1321.0906982421875,1510.753662109375,1728.566650390625,1339.0611572265625,1334.715087890625,1837.5833740234375,1616.3201904296875,1157.9813232421875
1.0,1572.0811767578125,1438.1007080078125,1275.708740234375,1561.60546875,1568.5933837890625,1404.703369140625,1263.2735595703125,1754.1263427734375,1951.8355712890625,1294.5595703125
1.1,1519.603759765625,1509.677490234375,1280.044677734375,1282.485595703125,1526.070068359375,1279.3861083984375,1271.2554931640625,1554.875244140625,1341.5947265625,1250.3985595703125
1.2,1410.863037109375,1499.243896484375,1201.0858154296875,1275.0048828125,1359.8848876953125,1472.2188720703125,1337.89013671875,1617.2943115234375,1649.9765625,1093.6009521484375
1.3,1152.830078125,1346.367919921875,1063.567626953125,1075.299560546875,1358.620361328125,1123.5543212890625,1152.8902587890625,1212.9464111328125,1222.23974609375,1056.976318359375
1.4,1215.2745361328125,1332.835205078125,1132.917236328125,1196.12158203125,1264.8907470703125,799.1378173828125,962.43994140625,1282.2789306640625,1121.267822265625,969.2371215820312
1.5,1030.8826904296875,1226.528564453125,1247.84912109375,1021.0953979492188,1271.6954345703125,856.5406494140625,1043.3458251953125,963.0675048828125,954.2169189453125,991.1392822265625
