param scale,primitive 0
0.5,2531.59716796875
0.6,2514.2958984375
0.7,2487.37255859375
0.8,2534.712158203125
0.9,2481.50732421875
1.0,2520.0869140625
1.1,2505.57177734375
1.2,2282.416259765625
1.3,2275.658935546875
1.4,2157.216552734375
1.5,1862.375732421875
1.6,1866.4974365234375
1.7,1671.2708740234375
1.8,1680.6331787109375
1.9,1603.4356689453125
2.0,1670.9033203125
2.1,1453.1495361328125
2.2,1595.073486328125
2.3,1204.53173828125
2.4,1171.1795654296875
