param scale,primitive 0
0.5,2611.67333984375
0.6,2604.663330078125
0.7,2698.76171875
0.8,2778.619384765625
0.9,2806.65576171875
1.0,2853.484619140625
1.1,2756.97412109375
1.2,2829.15185546875
1.3,2819.694091796875
1.4,2849.920166015625
1.5,2802.213623046875
1.6,2789.61865234375
1.7,2798.72216796875
1.8,2805.707275390625
1.9,2714.773681640625
2.0,2687.384521484375
2.1,2476.006103515625
2.2,2628.87158203125
2.3,2491.755859375
2.4,2447.953857421875
