param scale,primitive 0
0.5,2243.52490234375
0.6,2884.59814453125
0.7,3316.37451171875
0.8,2738.65185546875
0.9,3341.645751953125
1.0,3271.71142578125
1.1,3771.822265625
1.2,2611.70703125
1.3,2126.967529296875
1.4,1316.52734375
1.5,1206.171875
1.6,925.8292846679688
1.7,991.8092041015625
1.8,861.5023193359375
1.9,664.0807495117188
2.0,619.136962890625
2.1,519.8993530273438
2.2,498.2018127441406
2.3,459.93524169921875
2.4,424.18182373046875
