param scale,primitive 0
0.5,2098.155517578125
0.6,2373.130859375
0.7,2150.655029296875
0.8,2530.900634765625
0.9,2389.17919921875
1.0,1863.936767578125
1.1,2223.44384765625
1.2,2154.6962890625
1.3,2466.777587890625
1.4,1935.4765625
1.5,2289.866455078125
1.6,2256.91796875
1.7,1964.567138671875
1.8,2133.590087890625
1.9,2034.824951171875
2.0,2477.482421875
2.1,2524.62451171875
2.2,2319.30078125
2.3,2426.33203125
2.4,1975.9759521484375
