param scale,primitive 0
0.5,3149.109375
0.6,3150.75244140625
0.7,3150.88623046875
0.8,3147.21337890625
0.9,3143.92919921875
1.0,3130.00341796875
1.1,3133.3916015625
1.2,3119.40380859375
1.3,3116.85107421875
1.4,3110.16943359375
1.5,3109.748046875
1.6,3091.353515625
1.7,3087.59619140625
1.8,3065.935302734375
1.9,3064.21142578125
2.0,3075.78369140625
2.1,3093.01611328125
2.2,3146.57568359375
2.3,3149.26025390625
2.4,3134.843017578125
