param scale,primitive 0
0.5,638.8466186523438
0.6,617.2103881835938
0.7,1395.45751953125
0.8,3082.69970703125
0.9,3018.328369140625
1.0,3170.4736328125
1.1,1117.958251953125
1.2,803.7193603515625
1.3,251.22702026367188
1.4,245.4622802734375
1.5,248.74624633789062
1.6,368.8270263671875
1.7,337.29888916015625
1.8,315.2383117675781
1.9,298.64324951171875
2.0,288.05279541015625
2.1,278.78863525390625
2.2,269.8249206542969
2.3,263.61724853515625
2.4,258.4329528808594
