param scale,primitive 0
0.5,440.9894104003906
0.6,525.7841796875
0.7,1899.791748046875
0.8,1943.7835693359375
0.9,3312.688720703125
1.0,3282.156982421875
1.1,3231.90625
1.2,3196.59130859375
1.3,3170.945556640625
1.4,3132.514404296875
1.5,3090.79052734375
1.6,3049.413818359375
1.7,2968.6669921875
1.8,2885.178955078125
1.9,2839.232666015625
2.0,2804.07080078125
2.1,2760.51220703125
2.2,2720.372802734375
2.3,2679.958251953125
2.4,2642.72705078125
