param scale,primitive 0
0.5,2462.843017578125
0.6,2436.455810546875
0.7,2606.41455078125
0.8,2594.751953125
0.9,2546.421630859375
1.0,2516.66455078125
1.1,2492.7041015625
1.2,2384.78662109375
1.3,2488.626708984375
1.4,2510.79052734375
1.5,2633.144287109375
1.6,2391.021240234375
1.7,2249.724609375
1.8,2516.63037109375
1.9,2498.18408203125
2.0,2407.507080078125
2.1,2540.34423828125
2.2,2591.181884765625
2.3,2315.646728515625
2.4,2368.349609375
