param scale,primitive 0
0.5,2726.92529296875
0.6,2004.9039306640625
0.7,2945.02587890625
0.8,3772.450439453125
0.9,3574.10400390625
1.0,3846.65380859375
1.1,3622.471923828125
1.2,3756.068359375
1.3,3701.396484375
1.4,3680.875732421875
1.5,3628.637939453125
1.6,3710.44970703125
1.7,3288.571044921875
1.8,3311.383544921875
1.9,3330.57568359375
2.0,3122.888916015625
2.1,2732.86767578125
2.2,2675.20654296875
2.3,2515.884521484375
2.4,2571.79833984375
