param scale,primitive 0
0.5,2188.51123046875
0.6,2643.48779296875
0.7,2723.48095703125
0.8,2642.359130859375
0.9,3006.2470703125
1.0,3341.473388671875
1.1,3284.3515625
1.2,3237.704833984375
1.3,3060.099609375
1.4,3089.3251953125
1.5,3117.6826171875
1.6,3058.841796875
1.7,2967.26123046875
1.8,2957.42626953125
1.9,2916.853759765625
2.0,2875.40771484375
2.1,2834.05419921875
2.2,2633.5400390625
2.3,2473.35888671875
2.4,2265.84912109375
