noise scale,primitive 0
0.0,2503.959716796875
0.1,2572.66748046875
0.2,2611.834716796875
0.3,2343.447509765625
0.4,2104.56201171875
0.5,1659.5384521484375
0.6,1590.813720703125
0.7,1388.8189697265625
0.8,976.6287231445312
0.9,698.7570190429688
1.0,702.2608642578125
1.1,357.8586730957031
1.2,211.85379028320312
1.3,247.6405029296875
1.4,127.41934967041016
1.5,157.98898315429688
