noise scale,primitive 0
0.0,1796.3125
0.1,2164.817626953125
0.2,1695.490234375
0.3,1785.5003662109375
0.4,1626.639892578125
0.5,1308.789794921875
0.6,1112.723876953125
0.7,821.5143432617188
0.8,691.6923217773438
0.9,593.831787109375
1.0,361.7719421386719
1.1,403.96588134765625
1.2,125.94529724121094
1.3,215.425537109375
1.4,120.330322265625
1.5,88.33038330078125
