param scale,primitive 0
0.5,3267.564697265625
0.6,3587.81591796875
0.7,3871.390625
0.8,3494.002685546875
0.9,3208.701904296875
1.0,3809.71533203125
1.1,3191.21533203125
1.2,3322.97119140625
1.3,3532.94873046875
1.4,3810.905029296875
1.5,3885.59912109375
1.6,3199.837158203125
1.7,2258.679443359375
1.8,1307.25146484375
1.9,761.3307495117188
2.0,625.4174194335938
2.1,592.3035888671875
2.2,479.06658935546875
2.3,478.89056396484375
2.4,466.19281005859375
