param scale,primitive 0
0.5,1746.0816650390625
0.6,2426.246826171875
0.7,3138.764404296875
0.8,3162.07861328125
0.9,3449.47705078125
1.0,3459.102294921875
1.1,3164.843505859375
1.2,3153.47216796875
1.3,2798.503173828125
1.4,2966.79150390625
1.5,2472.28173828125
1.6,2446.60693359375
1.7,2699.48974609375
1.8,2214.94287109375
1.9,2223.894775390625
2.0,1855.945556640625
2.1,2110.85986328125
2.2,1888.583740234375
2.3,2139.109619140625
2.4,1602.067626953125
