param scale,primitive 0
0.5,2864.528076171875
0.6,2963.448974609375
0.7,3185.851318359375
0.8,3210.72216796875
0.9,3239.896728515625
1.0,3281.49169921875
1.1,3307.872314453125
1.2,3329.9140625
1.3,3356.737548828125
1.4,3382.022216796875
1.5,3409.505126953125
1.6,3433.470703125
1.7,3438.889892578125
1.8,3454.080810546875
1.9,1565.964111328125
2.0,1358.92138671875
2.1,1252.4910888671875
2.2,1162.321533203125
2.3,1149.055908203125
2.4,1132.2406005859375
