noise scale,primitive 0
0.0,2430.84130859375
0.1,2151.76708984375
0.2,2071.82177734375
0.3,1596.229248046875
0.4,1635.573486328125
0.5,978.8740234375
0.6,825.9588012695312
0.7,1138.571533203125
0.8,617.7470092773438
0.9,655.6556396484375
1.0,427.9280700683594
1.1,211.4789276123047
1.2,309.8201599121094
1.3,219.78173828125
1.4,146.9473419189453
1.5,111.67646789550781
