param scale,primitive 0
0.5,272.486328125
0.6,451.537841796875
0.7,2514.6650390625
0.8,2998.74755859375
0.9,3125.31591796875
1.0,3171.05126953125
1.1,3180.83935546875
1.2,3192.050048828125
1.3,3199.888671875
1.4,1788.008056640625
1.5,1227.306396484375
1.6,1079.6536865234375
1.7,1007.1864013671875
1.8,938.1286010742188
1.9,925.4573364257812
2.0,914.8220825195312
2.1,879.5267333984375
2.2,739.1558837890625
2.3,690.481689453125
2.4,664.0982055664062
