param scale,primitive 0
0.5,222.43118286132812
0.6,249.906005859375
0.7,334.6978454589844
0.8,502.7063903808594
0.9,719.9434814453125
1.0,3423.602783203125
1.1,3400.85498046875
1.2,964.85400390625
1.3,848.7048950195312
1.4,698.0308837890625
1.5,420.35040283203125
1.6,395.8565979003906
1.7,354.2914123535156
1.8,321.2791748046875
1.9,297.5650634765625
2.0,288.25128173828125
2.1,281.00311279296875
2.2,274.8114318847656
2.3,269.6791687011719
2.4,266.97174072265625
