param scale,primitive 0
0.5,2612.303955078125
0.6,2836.80615234375
0.7,2982.73486328125
0.8,3063.577392578125
0.9,3159.44921875
1.0,3155.671630859375
1.1,3189.35791015625
1.2,3221.97119140625
1.3,1108.295654296875
1.4,996.7068481445312
1.5,928.3883056640625
1.6,884.8284301757812
1.7,858.9031372070312
1.8,848.13525390625
1.9,845.5557861328125
2.0,846.3186645507812
2.1,845.5397338867188
2.2,843.7877197265625
2.3,821.7459716796875
2.4,752.5228271484375
