param scale,primitive 0
0.5,3122.18408203125
0.6,3192.311279296875
0.7,3210.45947265625
0.8,3190.30224609375
0.9,3168.7021484375
1.0,3136.083984375
1.1,3109.17236328125
1.2,3075.287841796875
1.3,3042.33154296875
1.4,3018.54345703125
1.5,2993.51513671875
1.6,2965.800048828125
1.7,2945.64013671875
1.8,2953.91943359375
1.9,2954.55810546875
2.0,2824.32763671875
2.1,1979.6058349609375
2.2,1269.623291015625
2.3,624.1603393554688
2.4,527.72265625
