param scale,primitive 0
0.5,1358.8072509765625
0.6,1392.674072265625
0.7,1375.8067626953125
0.8,1411.4974365234375
0.9,1381.338623046875
1.0,1369.8240966796875
1.1,1277.667236328125
1.2,1217.254638671875
1.3,1141.9722900390625
1.4,1070.202392578125
1.5,1016.57373046875
1.6,1030.41259765625
1.7,1042.3431396484375
1.8,1045.5806884765625
1.9,636.0241088867188
2.0,119.07861328125
2.1,111.07603454589844
2.2,107.28524017333984
2.3,107.89369201660156
2.4,107.13834381103516
