param scale,primitive 0
0.5,2444.111572265625
0.6,2474.29248046875
0.7,2463.25732421875
0.8,2476.4951171875
0.9,2514.081298828125
1.0,2500.938720703125
1.1,2496.512939453125
1.2,2514.48095703125
1.3,2495.3603515625
1.4,2517.06689453125
1.5,2452.355224609375
1.6,2401.597900390625
1.7,2508.27978515625
1.8,2513.578369140625
1.9,2378.510498046875
2.0,2502.924072265625
2.1,2491.524658203125
2.2,2393.475341796875
2.3,2508.712158203125
2.4,2516.391845703125
