param scale,primitive 0
0.5,1351.4852294921875
0.6,1358.0426025390625
0.7,1367.363525390625
0.8,1373.6923828125
0.9,1380.5296630859375
1.0,1374.053466796875
1.1,1367.227294921875
1.2,1360.1534423828125
1.3,1350.92041015625
1.4,1352.9412841796875
1.5,1351.418212890625
1.6,1355.04248046875
1.7,1359.0921630859375
1.8,1361.5052490234375
1.9,1355.1026611328125
2.0,1376.072021484375
2.1,1392.767822265625
2.2,1384.323486328125
2.3,1379.322021484375
2.4,1367.7987060546875
