noise scale,primitive 0
0.0,2893.2841796875
0.1,2411.27099609375
0.2,2781.32275390625
0.3,2560.5986328125
0.4,2246.085693359375
0.5,2069.64013671875
0.6,1813.189453125
0.7,1302.142578125
0.8,896.7507934570312
0.9,802.5288696289062
1.0,532.283935546875
1.1,748.6426391601562
1.2,492.8680114746094
1.3,418.19140625
1.4,443.8238830566406
1.5,361.70538330078125
