param scale,primitive 0
0.5,2733.9306640625
0.6,3404.927734375
0.7,3224.8828125
0.8,3187.98388671875
0.9,3295.87841796875
1.0,3270.37255859375
1.1,3172.70654296875
1.2,2840.70166015625
1.3,2348.061767578125
1.4,2151.070556640625
1.5,1843.542236328125
1.6,1637.208984375
1.7,2182.223388671875
1.8,2362.179931640625
1.9,2726.707275390625
2.0,2731.39111328125
2.1,2725.209716796875
2.2,2666.977783203125
2.3,2563.7646484375
2.4,2426.49560546875
