noise scale,primitive 0
0.0,2586.122314453125
0.1,2523.00830078125
0.2,2410.646484375
0.3,2192.164306640625
0.4,2002.969482421875
0.5,1842.0589599609375
0.6,1504.6248779296875
0.7,1088.977294921875
0.8,1119.7314453125
0.9,776.8748779296875
1.0,618.4656982421875
1.1,468.46563720703125
1.2,282.94873046875
1.3,166.2936248779297
1.4,168.16586303710938
1.5,131.85989379882812
