param scale,primitive 0
0.5,1204.793212890625
0.6,2360.8544921875
0.7,3219.615966796875
0.8,3205.535400390625
0.9,3144.511474609375
1.0,3157.180908203125
1.1,3172.871826171875
1.2,3142.844970703125
1.3,3081.923583984375
1.4,3013.286865234375
1.5,2950.16845703125
1.6,2874.14013671875
1.7,2767.93115234375
1.8,2705.826904296875
1.9,2668.836669921875
2.0,2645.47265625
2.1,2628.107421875
2.2,2599.32080078125
2.3,2567.64599609375
2.4,2526.613037109375
