param scale,primitive 0
0.5,2700.35498046875
0.6,2819.091796875
0.7,2907.451416015625
0.8,2994.23779296875
0.9,3181.616455078125
1.0,3229.60546875
1.1,3115.28955078125
1.2,1453.997314453125
1.3,1387.199462890625
1.4,1548.43359375
1.5,1690.728759765625
1.6,1749.2122802734375
1.7,1749.261474609375
1.8,1359.9559326171875
1.9,1259.0235595703125
2.0,1108.498291015625
2.1,1074.3555908203125
2.2,971.56787109375
2.3,903.46630859375
2.4,943.63037109375
