noise scale,primitive 0
0.0,3170.734375
0.1,3163.74951171875
0.2,2216.88525390625
0.3,1161.284423828125
0.4,990.4606323242188
0.5,637.5831298828125
0.6,574.9994506835938
0.7,371.3453369140625
0.8,261.1061706542969
0.9,270.36395263671875
1.0,157.06634521484375
1.1,188.52377319335938
1.2,102.62242126464844
1.3,111.8216552734375
1.4,126.59928131103516
1.5,136.39231872558594
