param scale,primitive 0
0.5,1256.8397216796875
0.6,3267.37060546875
0.7,3390.91064453125
0.8,3339.80810546875
0.9,3430.725341796875
1.0,3518.073486328125
1.1,779.3973388671875
1.2,796.8228149414062
1.3,1037.6573486328125
1.4,836.44091796875
1.5,499.8544006347656
1.6,332.661865234375
1.7,313.8911437988281
1.8,331.0340270996094
1.9,298.79058837890625
2.0,286.33099365234375
2.1,280.8066101074219
2.2,274.56512451171875
2.3,272.0968933105469
2.4,269.80938720703125
