param scale,primitive 0
0.5,1385.877685546875
0.6,1349.10205078125
0.7,1367.39404296875
0.8,1357.53662109375
0.9,1369.792724609375
1.0,1373.8216552734375
1.1,1369.462646484375
1.2,1349.9241943359375
1.3,1313.798095703125
1.4,1303.559326171875
1.5,1296.746337890625
1.6,1307.447509765625
1.7,1306.587646484375
1.8,1299.0682373046875
1.9,1293.3682861328125
2.0,1284.902587890625
2.1,1278.8607177734375
2.2,1272.6954345703125
2.3,1267.1890869140625
2.4,1263.4423828125
