seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
1774.8912330506246,1933.8340315847508,1738.3466728367846,1985.8810426840428,1171.6032712803267,1747.2396030391276,1845.2349984705857,1852.397453146637
1723.759530614309,2508.9708452252003,2466.8067517804516,2328.303721065481,1037.472346006346,2105.0248426511653,2120.6240533963837,1368.9300785992582
1692.8966328553554,3015.8556129724057,1914.8061851818427,2471.3711675300647,1168.6568233521125,2481.5255896250333,2141.4766939916217,2034.0141370734132
2207.2356660497803,1527.746649976713,1688.4759925703795,1462.1101087625493,860.5717210027258,1251.694598816983,2016.1288561922095,1528.3906924632536
1227.961982294309,1276.8311270546822,1891.5178851069572,1821.8410926554784,1169.152412018359,2440.465883394251,1855.5711765697997,2107.0359486971615
1286.47003058763,870.6568908804804,814.7435140470116,1918.513815072159,1740.3899667268456,2462.7128156562458,618.9088842168042,1704.569457731699
1763.8509935809082,1721.1479678800526,1886.5687022126308,1525.9402584501502,1231.5088344584394,2414.327390237213,1690.207131909959,1774.074867616168
1993.4766618827248,1456.6034408877517,1702.4604280228068,1956.361333863888,1780.9689557005192,1179.0387947030317,1941.7964805464962,1488.5817285631958
1989.891557643154,2589.27044156276,1951.26344123041,1687.1629723335573,1651.7862786857117,1508.6423003845216,1851.0817987934795,1972.1509554771933
851.6691095807748,1799.3345231438282,2263.345564804659,1794.603483577673,909.0914493973308,651.1332506138949,2222.6467706870344,1270.3071497532333
