primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
234.434326171875,120.54161071777344,466.41717529296875,62.09375762939453,88.79670715332031,143.63734436035156,60.60968017578125,57.793373107910156,610.6138916015625,124.65632629394531
