primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
658.9050903320312,2752.229248046875,2907.676025390625,2037.4371337890625,2006.6478271484375,2197.29638671875,2308.54345703125,382.0752868652344,109.27565002441406,263.3997802734375
