seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
1161.7257497787502,1039.0332223047255,397.07456950804385,533.2637424421268,2052.433718876679,510.0042999704924,1758.254447791209,2104.827195347257
366.35151501169645,744.9406260965375,1621.8802465721158,1256.3169432361756,2049.4306363960536,2388.2735584127477,1304.3058702924843,2188.780634361697
2399.0141673105136,498.7558850870638,975.7906866964826,1366.4793448994692,2102.330376400558,2776.072026938934,390.4068064909784,3162.605779672765
2886.043713718025,2276.3877428529277,342.1122986120279,1567.4164232764535,2000.2149702185752,2231.6327614854918,1562.4088249337046,294.00775236855424
597.8748112747264,580.9915976589808,704.9011163694036,833.2812477623785,1346.90797610207,1659.1025691530574,530.414187241753,557.842701082224
1916.3236476949098,2659.153087239509,463.47999303713897,2510.732247240369,2397.775666133899,1941.2318545840978,2457.308464055779,816.9510139521773
2360.5711073815773,362.45439918272933,1766.0342534473957,248.7313201525681,216.6672338440442,2901.7501892767505,2685.6877801896767,2096.7019073531865
3144.417768036176,639.4394634771693,2686.7405158747597,878.130796777243,2034.5583468067423,378.4206384998579,2499.161883642103,1478.076380114203
871.4987444491294,1929.434615997402,2500.2948247238464,1445.557459011384,2043.5958830624522,525.8856161447163,2796.8945345036586,2494.9595176301245
2217.9160000066963,988.2400045243029,700.3146021079261,1529.5005042943146,356.48733818835325,800.0121593884737,1516.2724079375414,1083.0218236330702
