primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
298.73748779296875,250.837890625,517.0799560546875,1163.3656005859375,297.87615966796875,66.23414611816406,171.2523193359375,188.51693725585938,189.41383361816406,20.361995697021484
