param scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.5,1319.5086669921875,341.6841125488281,3648.135498046875,1202.4647216796875,526.8096923828125,2895.75341796875,310.5939025878906,3831.907470703125,900.7399291992188,1770.1116943359375
0.6,3293.747314453125,3348.65478515625,3557.12353515625,1213.74267578125,489.50830078125,2850.29931640625,311.05419921875,3774.48388671875,3772.504638671875,1445.136474609375
0.7,3049.234375,3503.9609375,3412.39306640625,1219.8052978515625,511.91748046875,2835.622314453125,1524.36865234375,3709.38232421875,3622.32958984375,1732.9124755859375
0.8,3057.87158203125,3475.209716796875,2770.93115234375,1238.932861328125,576.1616821289062,2814.723876953125,3126.03369140625,3649.426513671875,3611.307373046875,1652.6900634765625
0.9,3153.083740234375,3420.33984375,2419.877197265625,1237.85498046875,848.3703002929688,2779.61767578125,3110.536865234375,3596.24169921875,3502.00390625,1027.4808349609375
1.0,3103.37060546875,3378.88916015625,3049.50341796875,1285.867919921875,1395.923095703125,2735.622802734375,3078.828125,3541.21484375,3410.841064453125,943.9788208007812
1.1,3039.431396484375,3343.064453125,2874.739990234375,1385.36328125,2133.00830078125,2664.09033203125,3045.591064453125,3480.32421875,3318.923828125,1320.9906005859375
1.2,2999.87255859375,3307.11865234375,3196.40966796875,1624.8443603515625,2855.932373046875,2640.895263671875,3017.38134765625,3419.858642578125,3246.625244140625,1132.6937255859375
1.3,2965.0908203125,3266.94384765625,3129.22509765625,2121.1982421875,3126.33642578125,2502.29150390625,2991.1640625,3366.0390625,3191.305419921875,2299.446533203125
1.4,2927.8203125,3217.90771484375,3137.667236328125,2072.78466796875,3089.0849609375,2565.116943359375,2956.17138671875,3315.51611328125,3137.787353515625,2810.198486328125
1.5,2885.90380859375,3157.142578125,3097.64111328125,2329.94580078125,3053.75244140625,2412.0283203125,2933.626220703125,3265.73779296875,3087.059814453125,2714.61083984375
1.6,2848.08544921875,2527.44384765625,3055.532470703125,2466.801025390625,3020.35498046875,2229.02392578125,2912.96142578125,3219.49462890625,3034.696533203125,2709.774169921875
1.7,2814.1064453125,1927.1832275390625,3019.49462890625,2450.935302734375,2983.03955078125,2442.73974609375,2910.544189453125,3170.69482421875,2992.390625,2655.226806640625
1.8,2765.032470703125,1622.0191650390625,2929.99072265625,2407.94677734375,2946.42919921875,2329.961669921875,2884.8369140625,3122.80419921875,2951.548828125,2626.54833984375
1.9,2719.57177734375,915.8923950195312,2877.68115234375,2332.059814453125,2907.923828125,2344.718017578125,2848.813720703125,3071.956787109375,2907.9296875,2457.049072265625
2.0,2698.0693359375,1030.927490234375,2832.26416015625,2354.27294921875,2866.43359375,2292.61865234375,2813.15478515625,3022.72412109375,2856.83740234375,1983.389404296875
2.1,2670.84423828125,1011.7351684570312,2784.47802734375,2261.965576171875,2816.758056640625,2246.52392578125,2776.21630859375,2969.08251953125,2803.55419921875,1686.3717041015625
2.2,2525.15478515625,1765.3658447265625,2737.617919921875,2273.91064453125,2786.55078125,2207.20849609375,2734.1318359375,2910.79931640625,2752.7412109375,1986.399658203125
2.3,2590.21533203125,2749.2138671875,2688.30419921875,2348.73974609375,2757.414306640625,2168.827392578125,2689.619873046875,2864.84716796875,2701.543701171875,2479.156005859375
2.4,2528.000244140625,2714.37744140625,2640.3330078125,2325.03662109375,2473.22021484375,2117.18212890625,2659.99853515625,2821.06689453125,2645.470947265625,2457.5498046875
