noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,3100.58642578125,3387.268310546875,2345.717041015625,1312.714111328125,1504.4322509765625,2724.99853515625,3079.363525390625,3540.59130859375,3409.774658203125,942.95263671875
0.1,3110.81689453125,3387.567626953125,2141.93994140625,1532.699951171875,2191.0146484375,2740.703857421875,2646.779296875,3505.99755859375,3466.500732421875,1686.2689208984375
0.2,2903.926025390625,3140.258056640625,1462.242431640625,1693.8714599609375,2478.540283203125,1857.690185546875,2624.268310546875,2906.12841796875,2279.011962890625,1285.065673828125
0.3,2510.57763671875,1797.128662109375,1288.9771728515625,1982.039794921875,2305.42529296875,1928.856689453125,1470.351318359375,1796.858154296875,1778.5794677734375,1090.860595703125
0.4,1086.720458984375,1106.5628662109375,1068.710205078125,1727.0758056640625,1103.71533203125,1371.4215087890625,876.0076293945312,1120.5103759765625,1152.3878173828125,605.8958129882812
0.5,898.3856201171875,856.7307739257812,834.4035034179688,1396.430419921875,663.27001953125,1123.2242431640625,588.8567504882812,712.67236328125,712.9855346679688,422.47723388671875
0.6,585.1126708984375,780.6398315429688,680.6036376953125,1451.8619384765625,505.463623046875,900.0185546875,489.8348693847656,484.5263671875,532.5526123046875,358.4550476074219
0.7,487.50677490234375,551.3495483398438,618.8062744140625,1653.6510009765625,440.3168029785156,767.43212890625,418.9422912597656,379.7870178222656,448.0799255371094,204.19496154785156
0.8,434.0087890625,514.2076416015625,452.95037841796875,1505.6500244140625,347.9268798828125,788.6116943359375,350.5062561035156,340.89068603515625,383.1022644042969,282.34088134765625
0.9,425.7527770996094,476.34368896484375,454.57586669921875,799.3165283203125,362.29034423828125,618.7083129882812,309.43634033203125,320.6410217285156,330.96624755859375,220.26345825195312
1.0,420.252197265625,426.10400390625,356.63848876953125,838.9786376953125,303.4220275878906,605.9613037109375,302.5775451660156,209.72659301757812,322.45159912109375,191.1319122314453
1.1,350.8915100097656,343.2117004394531,283.35272216796875,448.41558837890625,300.42474365234375,506.0096130371094,315.8845520019531,209.3787078857422,261.2213134765625,182.77622985839844
1.2,387.8966369628906,357.82611083984375,241.4630889892578,658.2362060546875,323.3396911621094,462.03985595703125,301.626708984375,206.22598266601562,248.11294555664062,201.66668701171875
1.3,365.18927001953125,329.9773254394531,288.34649658203125,508.50592041015625,260.053466796875,411.6930236816406,297.53619384765625,154.65176391601562,273.66632080078125,209.81436157226562
1.4,370.1820068359375,305.2297668457031,321.56341552734375,402.1327209472656,266.66143798828125,421.4981384277344,257.3359375,145.1600799560547,255.8973846435547,194.07559204101562
1.5,317.45013427734375,283.7437744140625,248.5973663330078,350.24462890625,269.2646484375,409.73126220703125,249.36495971679688,170.76315307617188,257.6430358886719,185.9860076904297
