primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
6.445145009519348,15.258038196272526,7.560952219777166,14.257775567162529,7.914751645835691,9.75760053833347,7.160941684790766,10.580114364050313,14.720577415347098,19.97816803816649
