seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
56.66823959350586,59.534568786621094,58.64094161987305,59.182125091552734,63.50109100341797,60.545066833496094,58.735023498535156,55.817909240722656
