noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,1862.3861083984375,1330.2174072265625,1978.420654296875,1462.1214599609375,2287.924560546875,2103.77294921875,1792.3568115234375,1503.48779296875,2038.8372802734375,1588.67431640625
0.1,1804.1754150390625,1161.6422119140625,2012.163818359375,1347.27783203125,2250.458740234375,1880.016845703125,1829.8148193359375,1495.487060546875,2060.875,1439.753662109375
0.2,2022.3948974609375,1397.071533203125,2004.460693359375,1545.361572265625,2172.688720703125,1887.886962890625,1794.2633056640625,1511.9486083984375,2071.353759765625,1255.0150146484375
0.3,1775.4447021484375,1439.4901123046875,2037.1282958984375,1510.3790283203125,2130.919921875,1812.3345947265625,1751.871826171875,1476.817626953125,2094.508544921875,1394.06982421875
0.4,2094.670166015625,1348.8671875,1953.057861328125,1587.6865234375,2286.65185546875,1988.7587890625,1742.8150634765625,1484.267333984375,2136.034912109375,1654.9898681640625
0.5,1807.000732421875,1388.7177734375,1755.1712646484375,1597.20654296875,2150.89404296875,1934.303955078125,1706.583251953125,1489.806396484375,2175.0615234375,1382.32568359375
0.6,2032.644775390625,1421.393798828125,1724.7607421875,1666.6334228515625,2089.2734375,1666.223388671875,1748.873046875,1458.8968505859375,2128.7529296875,1552.622314453125
0.7,1817.7203369140625,1276.3897705078125,1647.2451171875,1642.7288818359375,2089.66943359375,1772.9075927734375,1729.9097900390625,1439.612548828125,2027.6005859375,1421.284423828125
0.8,1787.185302734375,1183.22314453125,1728.254638671875,1614.7708740234375,2108.261962890625,1771.876953125,1687.864013671875,1427.307861328125,1835.497802734375,1373.607177734375
0.9,1548.978759765625,1364.15234375,1514.1683349609375,1554.923583984375,1955.1138916015625,1457.9404296875,1666.4075927734375,1349.721435546875,1875.5455322265625,1405.7686767578125
1.0,1470.1224365234375,1353.5875244140625,1565.1844482421875,1570.7550048828125,1786.6669921875,1635.120849609375,1472.9287109375,1407.5579833984375,1840.1451416015625,1359.5821533203125
1.1,1249.6680908203125,1350.317626953125,1422.003173828125,1479.807373046875,1833.3529052734375,1597.1009521484375,1613.155029296875,1360.924560546875,1650.4605712890625,1299.223876953125
1.2,1319.0294189453125,1301.1221923828125,1275.119873046875,1460.4093017578125,1724.5908203125,1112.210205078125,1535.6981201171875,1322.456787109375,1471.8568115234375,1247.1011962890625
1.3,1529.1329345703125,1061.1832275390625,1273.8416748046875,1355.9876708984375,1663.950927734375,1253.408935546875,1387.372802734375,1295.6373291015625,1562.722412109375,1132.5478515625
1.4,1100.2618408203125,1276.331298828125,1222.3095703125,1306.7452392578125,1510.2498779296875,976.5315551757812,1417.4525146484375,1294.4267578125,1434.9324951171875,1105.288818359375
1.5,1101.8408203125,1282.5242919921875,1046.2135009765625,1347.4583740234375,1553.6380615234375,936.8585205078125,1310.3369140625,1258.9248046875,1126.3916015625,1096.800048828125
