param scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.5,3059.10693359375,1622.88720703125,2664.34130859375,3171.32763671875,2942.592041015625,446.56671142578125,2801.408203125,230.6419677734375,2772.78515625,2937.498046875
0.6,3120.84619140625,1957.284912109375,2904.30908203125,3286.748779296875,2967.200439453125,488.9784240722656,2901.26953125,262.358642578125,2701.11279296875,3111.196533203125
0.7,3175.524169921875,1947.955322265625,3122.373779296875,3367.889892578125,2998.12548828125,300.34210205078125,2927.30078125,483.7493591308594,2476.97705078125,3171.55322265625
0.8,3188.354736328125,1982.1666259765625,3245.69091796875,3428.572998046875,3040.29345703125,304.684326171875,2941.1103515625,2616.436767578125,2481.10986328125,3189.802734375
0.9,3055.84228515625,2059.182373046875,3336.689453125,3474.82861328125,3097.919921875,311.2640075683594,2948.00439453125,2269.09716796875,1722.306884765625,3221.38427734375
1.0,3095.168701171875,1867.0035400390625,3392.057373046875,3510.734375,3186.253173828125,317.42608642578125,2957.95947265625,2392.367919921875,1531.131103515625,3273.580078125
1.1,3129.948974609375,1245.8370361328125,3392.62109375,3494.134033203125,3348.03955078125,331.8296813964844,2971.036865234375,1380.3243408203125,1932.4951171875,3357.69970703125
1.2,3166.60205078125,1237.6427001953125,3388.94287109375,3462.090576171875,3359.337158203125,336.69354248046875,2985.58447265625,1325.631103515625,2433.26416015625,3329.642578125
1.3,3206.0712890625,1234.4288330078125,3359.503173828125,3495.92578125,3393.713623046875,476.4573669433594,3007.622314453125,1682.356201171875,2976.35498046875,3315.749267578125
1.4,3232.83935546875,1135.5426025390625,3335.492919921875,3491.479248046875,3434.992919921875,462.6636657714844,3042.135498046875,1666.170654296875,2483.879150390625,3327.848388671875
1.5,3274.223876953125,1205.0323486328125,3345.610107421875,1198.05712890625,3281.737060546875,453.88958740234375,3130.0849609375,2527.71044921875,1687.769775390625,2803.54638671875
1.6,3283.58544921875,1172.5208740234375,3340.526611328125,995.7757568359375,2257.78271484375,447.45733642578125,2931.489501953125,2740.75244140625,1747.297119140625,2349.756591796875
1.7,3296.132080078125,1128.4046630859375,3321.932861328125,926.6578979492188,1602.6641845703125,441.1143493652344,2519.655517578125,2611.82568359375,1820.181396484375,1121.590576171875
1.8,1940.090087890625,1077.6512451171875,3312.068359375,903.2041015625,1198.6300048828125,434.9439392089844,2408.09423828125,2989.350341796875,1312.2149658203125,958.8185424804688
1.9,1268.9830322265625,975.9557495117188,3340.346435546875,897.1661376953125,1017.0997314453125,430.21234130859375,1794.390380859375,3012.23974609375,1077.2159423828125,957.3023681640625
2.0,1111.99609375,953.1917724609375,3316.300048828125,897.4677734375,1025.860595703125,426.4849548339844,1783.436767578125,3047.22216796875,1042.2462158203125,949.7658081054688
2.1,1026.377197265625,917.6867065429688,3360.79638671875,892.94140625,1052.6627197265625,421.9149475097656,1792.759765625,3098.050048828125,973.3665771484375,923.2214965820312
2.2,888.0269775390625,935.5691528320312,3317.310546875,866.9403076171875,1076.090087890625,419.110595703125,1528.121826171875,2927.725341796875,940.43359375,891.4358520507812
2.3,788.6099853515625,963.5321044921875,2005.4869384765625,826.8836059570312,1100.743896484375,415.55841064453125,1345.0556640625,1218.234130859375,925.9300537109375,855.15185546875
2.4,425.57037353515625,880.6539306640625,1751.2327880859375,780.9146118164062,1097.539306640625,412.9356384277344,1306.25,884.63525390625,926.2467651367188,803.7547607421875
