primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
1148.8905029296875,2133.50634765625,2634.932861328125,1053.5167236328125,2557.56640625,2627.55859375,2369.42626953125,1178.02685546875,471.2127990722656,753.04931640625
