primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
3.667857434794815,12.783473513352087,7.827525664827482,9.639103894020494,6.389502624417483,8.285899397724245,10.488285167842637,12.069390685929367,11.455425475740508,5.536332187085094
