primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
995.9439697265625,22.702285766601562,21.546598434448242,998.7796630859375,994.708984375,996.17138671875,995.2355346679688,25.097043991088867,998.94140625,33.75214385986328
