noise scale,primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
0.0,-2.8265812232934056,-1.8113060591657306,-1.8919043574761514,-2.441071751116055,-1.6865250088288288,-1.843432204847571,-2.4252841697443697,-2.3758512549335626,-1.7629119734086913,-3.406044468029267
0.1,-2.6779611125591427,-2.208916239723518,-2.3407512568864375,-1.6798456208007397,-2.7257514765321913,-1.4127847471178798,-2.9607910537279705,-2.2499240216263536,-1.6761698910806815,-2.9650037392938424
0.2,-2.2284557539672916,-2.5868188605781137,-2.540960616508325,-1.5077896511853495,-2.73105796385235,-1.7553051679022729,-2.1918130851551423,-2.4074286220376977,-2.4683639026303448,-3.0303649974677245
0.3,-2.642782909460867,-2.761299137032238,-2.361038984101866,-2.11732238569387,-3.052731460298099,-1.8072627288352134,-2.4346153035184073,-3.6342858800113182,-2.351704940633815,-3.1954967605397417
0.4,-3.108192501605276,-2.425281373990692,-2.196697984810238,-1.6524951898438864,-2.768720098314495,-1.797222947762148,-2.2853542844005803,-2.33623702462841,-2.392636233186594,-2.5792089494014188
0.5,-2.9518642731792455,-2.0638728337676477,-2.4502578159910082,-2.870482938919447,-2.576713603275325,-1.3520920131639487,-2.270464457781296,-2.669046270273309,-2.5940368519784003,-2.2279409752222814
0.6,-3.645924988841543,-2.3493038606865713,-2.455219652634197,-2.309584571309065,-2.4416787035631424,-1.9418175045138206,-2.906367280288463,-2.8038019555126317,-2.303672160051885,-2.4795914084683854
0.7,-3.643454286547031,-2.6034852115666594,-2.747667043822557,-1.379832834595517,-2.9703180264084725,-1.5355288222960064,-2.6124587568299664,-2.255351927262693,-2.6421730161281327,-2.1903900329467296
0.8,-3.2446616761856424,-1.9029574442698092,-2.6669668380497003,-2.0699624255075393,-2.77414159715207,-1.6849340387781713,-2.4678908106618214,-2.451134983974211,-2.352583898202868,-2.701055865354379
0.9,-3.3494286275267475,-2.7334709091517557,-2.743319808575824,-1.752016782199203,-2.1781301270707565,-1.7715066074565708,-2.3334676592024755,-2.370099783487359,-3.2572633886565114,-2.688057492025148
1.0,-3.1561444189574273,-1.7704955240385352,-2.619168364326898,-2.3036436763561445,-2.256508707477021,-1.7524512223153725,-2.4095781816262902,-2.4467140126106424,-2.4083490678574004,-2.9156547371685275
