seed 10,seed 20,seed 30,seed 40,seed 50,seed 60,seed 70,seed 80
1323.6984871308734,1723.5897417356966,1676.2351531977306,1811.964551444514,509.4532312040063,1341.3483725220658,1550.3201359377324,958.6081797464935
1510.6314059788253,2179.1904004907246,1974.9966844788694,2187.9701492043446,733.0969035274605,1996.9702023593409,1616.1618580658192,756.5666905620988
495.1886776104227,2549.3298777440687,726.3059107571881,1995.8439278095937,784.4301908395511,1818.1773583781978,2014.2148112224868,1767.39127634576
1539.5374774411405,1473.921646014342,1530.3129535432035,1070.4734639636695,824.0690489440511,1049.0542354633355,1732.7961408438318,1041.8443192221062
846.43259439221,687.4462546207462,1158.4160340524506,1608.608164949144,808.0193276622756,2094.2358341231247,1814.9610241300159,1329.2806809794804
421.7883846883003,768.2836062812779,795.8563151948467,1697.6710944068022,1768.5715241216562,2168.682476005216,506.6137596957891,1067.1913965530312
554.8843159665213,1535.9748687345002,1733.8957961741157,780.3622691646889,301.65202686688446,2307.824131138648,462.8432154118364,1578.621262910806
1685.4768270346897,505.50715708616065,1375.59232465252,1032.3282282427974,882.2393705837503,898.7721510641193,1236.3584572582022,1439.4320797000864
1822.3757200627178,2336.526412700372,1579.2220310482098,1619.8087632334696,1492.2082932521612,471.1722037434485,1184.2812473573715,1887.2461641982993
812.4019694959512,1548.8818737873466,1941.0015809979927,1632.9231868672962,775.1394875500315,599.3915159089563,699.1044252762963,689.7273411115151
