primitive 0,primitive 1,primitive 2,primitive 3,primitive 4,primitive 5,primitive 6,primitive 7,primitive 8,primitive 9
459.41986083984375,278.0026550292969,729.9732666015625,144.55401611328125,629.3424072265625,652.7445068359375,328.62158203125,369.9444274902344,72.36255645751953,218.9120330810547
